origin_id,destination_id,total_cost
40,65,9.137852477
40,66,27.54748548
40,67,27.06142574
40,68,2.869951446
40,69,9.741996301
40,70,19.04754951
40,71,14.56178468
40,72,8.448403567
40,73,13.97899787
40,74,16.34738253
40,75,40.12189374
40,76,13.2747994
40,77,6.470164825
40,78,12.60678682
40,79,12.9530345
40,80,19.41980561
40,81,13.96546918
40,82,12.07040308
40,83,9.008653381
40,84,18.56741734
40,85,3.556390272
40,86,28.16365674
40,87,28.95521028
40,88,2.053681541
40,89,12.04969026
40,90,6.843951579
40,91,16.54298871
40,92,17.3343734
40,93,23.96672071
40,94,12.82608975
40,95,30.20664738
40,96,15.73030842
40,97,16.03962775
40,98,18.82824474
40,99,18.377988
40,100,10.38472013
40,101,28.81273789
40,102,12.23636061
40,103,35.09459631
40,104,25.48231691
40,105,43.04835563
40,106,20.36746454
40,107,31.87600258
40,108,17.46702801
40,109,11.25012976
40,110,8.580617624
40,111,75.61439281
40,112,6.179540286
40,113,8.215916698
40,114,27.90377462
40,115,33.28136671
40,116,20.67049934
40,117,47.00445445
40,118,5.230152496
40,119,14.38345712
40,120,14.00169726
40,121,11.55913026
40,122,49.41752175
40,123,16.74097964
40,124,26.79920403
40,125,5.172808851
40,126,13.57373882
40,127,21.18899101
40,128,12.79888979
40,129,6.76840386
40,130,4.757108841
40,131,13.03434473
40,132,18.22375376
40,133,8.763653714
40,134,11.5888774
40,135,47.15005489
40,136,30.89753595
40,137,13.57205688
40,138,5.805901417
40,139,47.11432306
40,140,14.85068995
40,141,3.727553201
40,142,58.45823623
40,143,15.05787372
40,144,29.2284851
40,145,4.776214967
40,146,51.05375336
40,147,47.25990252
40,148,12.95989741
40,149,33.06768234
40,150,13.15021714
40,151,15.25320853
40,152,9.126333534
40,153,52.06432744
40,154,13.39587148
40,155,19.15822236
40,156,24.33378016
40,157,15.48575782
40,158,3.682892717
40,159,22.3331442
40,160,14.33675163
40,161,36.65593072
40,162,17.09991279
40,163,32.39171035
40,164,31.88354455
40,165,44.88086519
40,166,4.882814674
40,167,35.05477888
40,168,13.82682191
40,169,44.82087243
40,170,55.36883169
40,171,6.623175817
40,172,12.59599057
40,173,12.48969089
40,174,7.061996463
40,175,7.723211918
40,176,2.568877087
40,177,44.72022884
40,178,10.82592413
40,179,57.58808155
40,180,17.9820032
40,181,4.550110541
40,182,12.88276652
40,183,17.51391805
40,184,40.45610466
40,185,23.97831995
40,186,21.64610903
40,187,13.18651601
40,188,9.249635542
40,189,26.60959943
40,190,34.57865609
40,191,9.154986184
40,192,50.12599703
40,193,21.20140697
40,194,12.50781425
40,195,25.75496866
40,196,14.72562939
40,197,26.34943995
40,198,38.47054688
40,199,10.44545408
40,200,11.95295147
40,201,19.87650947
40,202,54.64824033
40,203,45.39914796
40,204,10.41065681
40,205,17.36445016
40,206,10.39833088
40,207,77.06931766
40,208,20.71885972
40,209,31.35101826
40,210,32.08444165
40,211,99.02377116
40,212,70.3384608
40,213,15.54326051
40,214,15.23916783
40,215,6.60708435
40,216,35.08281728
40,217,42.85865857
40,218,27.27740959
40,219,77.39184769
40,220,28.22388168
40,221,78.25257294
40,222,14.86323661
40,223,101.3540507
40,224,5.780132508
40,225,10.83743656
40,226,40.01112438
40,227,10.83505647
40,228,28.1216376
40,241,34.39910862
40,242,32.68623601
40,243,38.85069873
40,244,21.86791604
40,245,25.1141303
40,246,18.38076745
40,247,18.67836078
40,248,17.25291416
40,249,14.51499073
40,250,10.02996422
40,251,6.826725139
40,252,11.76927408
40,253,12.53254869
40,254,49.79426254
40,255,48.21429422
40,256,11.32822742
40,257,12.26338314
40,258,14.23344844
40,259,9.052078477
40,260,8.69731019
40,261,8.784450095
40,262,31.3319624
40,263,46.70681565
40,264,24.98554075
40,265,39.20665596
40,266,34.65472755
40,267,39.89695018
40,268,29.06109331
40,269,20.06258476
40,270,17.82094381
40,271,19.47678098
40,272,18.52998033
40,273,15.57331801
40,274,15.96501736
40,275,77.60537823
40,276,65.29732387
40,277,75.55539407
40,278,6.643428187
40,279,7.160819633
40,280,4.380055645
40,281,6.630510543
40,282,6.286409353
40,283,8.294845338
40,284,9.071932451
40,285,10.51124198
40,286,10.32147034
40,287,14.98126617
40,288,13.91177286
40,289,20.61274276
40,290,42.75127698
40,291,25.60780335
40,292,25.88268155
40,293,34.15448789
40,294,46.80666023
40,295,43.29389963
40,296,31.59509058
40,297,35.13489771
40,298,37.46852708
40,299,1.701769891
40,300,3.120471225
40,301,5.924324542
40,302,4.763461104
40,303,2.747804053
40,304,3.061234218
40,305,6.540763239
40,306,11.92102734
40,307,13.87613033
40,308,13.15694871
40,309,14.08482508
40,310,15.41666619
40,311,17.52570084
40,312,13.74658428
40,313,14.71014774
40,314,16.56565404
40,315,17.93393507
40,316,20.11222223
40,317,18.83096899
40,318,21.42789626
40,319,23.99413398
40,320,26.31858922
40,321,16.14010876
40,322,61.134034
40,323,83.77504489
41,1,58.17307835
41,2,70.19422481
41,3,46.00211589
41,4,58.62375406
41,5,85.4950811
41,6,67.25894133
41,7,89.38350593
41,8,70.57826692
41,9,67.94089969
41,10,69.44028516
41,11,62.65143912
41,12,90.05925354
41,13,65.2467461
41,14,59.7135632
41,15,62.79533435
41,16,61.40805633
41,17,68.39590811
41,18,59.73675567
41,19,76.53165248
41,20,63.95093584
41,21,116.7367036
41,22,94.75630912
41,63,58.28173491
41,64,65.95831212
41,65,57.19615938
41,66,58.64372009
41,67,39.47787541
41,68,60.50059195
41,69,60.17185776
41,70,65.9793461
41,71,58.05843178
41,72,64.16348897
41,73,65.75746982
41,74,57.59089106
41,75,47.98330034
41,76,56.63057667
41,77,60.56188757
41,78,60.2072245
41,79,60.93191867
41,80,58.31522018
41,81,60.536084
41,82,53.32772608
41,83,53.77640012
41,84,59.82465444
41,85,62.44598231
41,86,52.12934473
41,87,81.60099977
41,88,61.77237853
41,89,59.65559154
41,90,62.02430242
41,91,46.19773516
41,92,69.70420247
41,93,59.21082265
41,94,51.99226907
41,95,71.58060168
41,96,57.514895
41,97,61.24942185
41,98,71.6074529
41,99,67.54607855
41,100,67.35680108
41,101,64.91780546
41,102,58.31321863
41,103,30.55618583
41,104,37.59671889
41,105,22.16008021
41,106,77.61486382
41,107,88.17832675
41,108,62.74135793
41,109,51.01665104
41,110,61.39204164
41,111,57.00508265
41,112,64.72276181
41,113,67.84949524
41,114,64.00884219
41,115,90.78381673
41,116,66.62547662
41,117,88.09078739
41,118,64.38150361
41,119,50.83392479
41,120,59.90270425
41,121,55.01937145
41,122,21.99068955
41,123,57.80842397
41,124,71.13190146
41,125,62.14802552
41,126,65.33438242
41,127,64.06480719
41,128,60.02706474
41,129,63.8292664
41,130,57.0093038
41,131,68.69624778
41,132,71.68493666
41,133,68.39723226
41,134,65.59698079
41,135,88.52400919
41,136,89.48150447
41,137,65.33270047
41,138,59.77987492
41,139,89.23416112
41,140,57.58993156
41,141,61.89414942
41,142,9.609121322
41,143,64.69229209
41,144,86.76779299
41,145,62.40685547
41,146,12.36599409
41,147,68.32966439
41,148,68.7073061
41,149,90.57013236
41,150,58.96354617
41,151,48.84520528
41,152,68.84132648
41,153,41.22653986
41,154,56.5932873
41,155,48.35242471
41,156,55.89540035
41,157,60.70487178
41,158,60.95890351
41,159,57.47804195
41,160,72.93219864
41,161,47.28773639
41,162,46.02283239
41,163,86.34030515
41,164,89.41061
41,165,71.03617398
41,166,62.29099567
41,167,46.77964548
41,168,69.77737835
41,169,72.40548487
41,170,33.73567786
41,171,66.16972226
41,172,59.59377443
41,173,59.0112044
41,174,64.50035438
41,175,62.9850135
41,176,62.2782639
41,177,20.44494142
41,178,53.66543142
41,179,34.81587116
41,180,64.03241445
41,181,62.69448841
41,182,70.79608279
41,183,59.84684788
41,184,42.6295719
41,185,68.42258227
41,186,57.76910062
41,187,67.65981711
41,188,61.87789357
41,189,70.81752034
41,190,92.08110611
41,191,62.84099656
41,192,70.9613317
41,193,57.2992989
41,194,54.89162592
41,195,38.86480337
41,196,52.63496079
41,197,70.55736086
41,198,35.57869608
41,199,57.93275038
41,200,61.07831296
41,201,77.38777046
41,202,94.53429345
41,203,66.19678317
41,204,57.90286892
41,205,57.98928312
41,206,62.23960654
41,207,86.79098069
41,208,77.94907304
41,209,67.45608583
41,210,91.80233576
41,211,135.1288387
41,212,108.6929848
41,213,60.92201111
41,214,65.83456383
41,215,58.92348191
41,216,47.22177197
41,217,50.11788302
41,218,86.9953037
41,219,58.78299151
41,220,64.32894925
41,221,114.3576405
41,222,60.18536081
41,223,42.00153669
41,224,58.09653006
41,225,59.34300483
41,226,48.12242681
41,227,56.03109295
41,228,69.86484545
41,241,92.99455562
41,242,90.21330145
41,243,94.50671737
41,244,78.63789221
41,245,77.00820372
41,246,70.14220155
41,247,76.59167705
41,248,75.84991797
41,249,74.14856927
41,250,69.74495717
41,251,66.54461925
41,252,69.68259036
41,253,69.61425023
41,254,41.40007201
41,255,22.17361519
41,256,58.67558037
41,257,58.37034232
41,258,56.33603924
41,259,63.99002452
41,260,68.03554361
41,261,61.07496072
41,262,72.7059167
41,263,87.79314859
41,264,61.41568734
41,265,47.98782922
41,266,45.74811912
41,267,36.76879794
41,268,58.00606809
41,269,66.90057234
41,270,64.10859118
41,271,64.74369953
41,272,61.60012407
41,273,62.69852507
41,274,63.93364381
41,275,58.99606806
41,276,69.37481164
41,277,68.91888313
41,278,60.9606402
41,279,63.25778146
41,280,62.61990996
41,281,59.83122097
41,282,65.62907737
41,283,54.45384421
41,284,52.90503838
41,285,51.74064605
41,286,55.97192624
41,287,53.86142948
41,288,51.40386275
41,289,50.22052351
41,290,22.18099438
41,291,42.15357723
41,292,39.30816142
41,293,31.05308855
41,294,68.73586621
41,295,61.78026006
41,296,66.84917732
41,297,71.45963588
41,298,65.12572238
41,299,59.7056471
41,300,58.24892167
41,301,58.44231825
41,302,58.61984863
41,303,62.62013642
41,304,58.59725554
41,305,58.8571608
41,306,65.92913072
41,307,64.20533499
41,308,65.82394673
41,309,65.79058494
41,310,65.49204714
41,311,68.43363042
41,312,67.48507157
41,313,69.61915864
41,314,73.61643851
41,315,60.62693809
41,316,59.65495974
41,317,56.61231307
41,318,61.30410259
41,319,57.62252139
41,320,56.37642924
41,321,58.87309039
41,322,97.23910157
41,323,119.8801125
42,1,31.04492152
42,2,29.12626547
42,3,14.38469676
42,4,4.734641927
42,5,46.81868631
42,6,11.38835888
42,7,33.17131861
42,8,19.42286474
42,9,22.70297484
42,10,10.75042269
42,11,11.44825173
42,12,34.83796881
42,13,9.437715153
42,14,28.42450202
42,15,20.22880449
42,16,8.81760572
42,17,10.41904907
42,18,27.19423643
42,19,22.94558962
42,20,9.973428465
42,21,78.40628984
42,22,56.42589533
42,63,5.668875518
42,64,12.61985115
42,65,11.52564888
42,66,30.24906818
42,67,25.79628964
42,68,1.144786257
42,69,12.443579
42,70,21.56044765
42,71,17.26336738
42,72,10.78152829
42,73,16.33136796
42,74,19.04896523
42,75,42.82347644
42,76,15.9763821
42,77,8.85796123
42,78,10.38144061
42,79,15.6546172
42,80,22.12138831
42,81,16.66705188
42,82,14.45819948
42,83,9.566030231
42,84,21.26900004
42,85,5.869831599
42,86,30.86523944
42,87,31.26099099
42,88,4.300106578
42,89,14.75127296
42,90,9.545534279
42,91,18.50867816
42,92,19.64015411
42,93,26.66830341
42,94,10.64972156
42,95,32.90823008
42,96,18.43189112
42,97,18.74121045
42,98,21.13402545
42,99,20.95162714
42,100,12.69050084
42,101,26.58739167
42,102,14.93794331
42,103,37.14563255
42,104,27.4497276
42,105,41.78321953
42,106,22.67324526
42,107,34.18178329
42,108,20.16861071
42,109,11.1161122
42,110,10.96841403
42,111,78.31597551
42,112,8.485320998
42,113,9.872636202
42,114,25.6784284
42,115,35.58714742
42,116,23.02286943
42,117,49.70603715
42,118,7.535933208
42,119,16.77125352
42,120,16.70327996
42,121,13.94692667
42,122,49.55406744
42,123,19.44256233
42,124,29.15157411
42,125,7.873909129
42,126,15.92610891
42,127,23.89057371
42,128,10.57354358
42,129,9.120773944
42,130,7.099580574
42,131,11.52734363
42,132,20.52953448
42,133,10.42037322
42,134,13.89465811
42,135,49.64783451
42,136,32.55425545
42,137,15.92442696
42,138,8.193697822
42,139,49.46669314
42,140,17.55227265
42,141,6.427551049
42,142,57.9557428
42,143,17.75945642
42,144,31.53426582
42,145,3.051049779
42,146,50.55125993
42,147,49.96148522
42,148,11.45289632
42,149,35.37346305
42,150,15.85179984
42,151,17.21889799
42,152,9.909720314
42,153,54.45212384
42,154,16.09745418
42,155,21.54601877
42,156,27.03536286
42,157,18.18734052
42,158,6.384475417
42,159,25.0347269
42,160,15.99347113
42,161,39.35751342
42,162,16.23742286
42,163,34.69749106
42,164,34.18932526
42,165,47.58244789
42,166,7.582812523
42,167,37.75636158
42,168,16.13260262
42,169,47.52245513
42,170,57.75662809
42,171,6.813916563
42,172,15.29757327
42,173,15.19127358
42,174,9.367777175
42,175,10.075582
42,176,4.225596591
42,177,43.45509274
42,178,9.560788028
42,179,59.97587796
42,180,20.46813587
42,181,7.250108389
42,182,11.37576542
42,183,20.21550075
42,184,38.23075844
42,185,26.33069003
42,186,24.34769173
42,187,15.49229672
42,188,11.95121824
42,189,28.96196952
42,190,36.88443681
42,191,11.58627
42,192,52.82757973
42,193,23.90298967
42,194,14.89561065
42,195,24.48983256
42,196,17.1134258
42,197,28.70181004
42,198,36.24520067
42,199,12.83325048
42,200,14.65453416
42,201,22.18229018
42,202,57.34982303
42,203,48.10073066
42,204,12.79845322
42,205,20.06603286
42,206,13.09991358
42,207,79.77090036
42,208,23.02464043
42,209,29.12567204
42,210,32.56261485
42,211,96.79842495
42,212,73.0400435
42,213,13.31791429
42,214,13.36259077
42,215,5.938802224
42,216,37.78439998
42,217,45.56024127
42,218,27.75558278
42,219,80.09343039
42,220,25.99853546
42,221,76.02722673
42,222,12.63789039
42,223,100.6168587
42,224,5.355850896
42,225,8.612090343
42,226,42.71270708
42,227,13.22285287
42,228,30.47400769
42,241,35.92093938
42,242,34.99201672
42,243,41.15647944
42,244,24.17369676
42,245,27.41991101
42,246,20.73313753
42,247,17.17135968
42,248,18.57405135
42,249,15.37793438
42,250,10.813351
42,251,7.568880604
42,252,10.26227299
42,253,14.8383294
42,254,52.18205895
42,255,48.35083992
42,256,14.02981012
42,257,14.96496584
42,258,16.93503114
42,259,11.40444856
42,260,10.35402969
42,261,11.48603279
42,262,34.0335451
42,263,49.40839835
42,264,27.68712345
42,265,41.90823866
42,266,37.07031112
42,267,42.28474658
42,268,31.76267601
42,269,22.41495484
42,270,20.3074139
42,271,22.17836368
42,272,21.23156303
42,273,18.27490071
42,274,18.66660006
42,275,80.30696093
42,276,67.99890657
42,277,78.25697677
42,278,9.345010887
42,279,9.513189717
42,280,6.693496973
42,281,9.018306947
42,282,7.943128856
42,283,9.737005028
42,284,10.55286582
42,285,9.25081315
42,286,12.70926674
42,287,17.36906258
42,288,15.75241619
42,289,23.00053916
42,290,41.48614088
42,291,24.34240978
42,292,28.14394006
42,293,36.4157464
42,294,49.50824293
42,295,45.99548233
42,296,34.29667328
42,297,37.83648041
42,298,40.17010978
42,299,4.167070561
42,300,5.423573125
42,301,7.935691085
42,302,7.066563004
42,303,3.264330725
42,304,1.46043642
42,305,5.411384402
42,306,14.22680805
42,307,16.57771303
42,308,15.5093188
42,309,16.43719516
42,310,17.76903627
42,311,19.87807092
42,312,16.09895437
42,313,17.01592845
42,314,18.87143475
42,315,20.63551777
42,316,22.81380493
42,317,21.53255169
42,318,24.12947896
42,319,26.69571668
42,320,29.02017192
42,321,18.84169146
42,322,58.90868778
42,323,81.54969867
43,1,21.11015639
43,2,21.40007546
43,3,12.38886172
43,4,11.49256005
43,5,38.33948568
43,6,11.44275043
43,7,34.56066527
43,8,16.58527476
43,9,15.32959624
43,10,14.0049717
43,11,7.605135747
43,12,35.24522385
43,13,9.326040855
43,14,18.49552978
43,15,11.10971572
43,16,5.478233113
43,17,12.9237115
43,18,17.26526419
43,19,21.83778975
43,20,8.021112627
43,21,86.04033503
43,22,64.05994051
43,63,7.950979583
43,64,10.59320227
43,65,3.07810424
43,66,20.31430305
43,67,24.56044564
43,68,12.99469677
43,69,4.841983616
43,70,13.78974898
43,71,6.973440177
43,72,8.233665748
43,73,11.76447766
43,74,8.759038024
43,75,31.97535043
43,76,5.282348055
43,77,4.758019289
43,78,18.62022241
43,79,6.908965192
43,80,11.90506884
43,81,7.162684774
43,82,3.334931273
43,83,5.554906156
43,84,11.3400278
43,85,9.569010265
43,86,18.97475675
43,87,27.60800762
43,88,10.79178026
43,89,5.246905846
43,90,6.094479199
43,91,10.71659075
43,92,15.71121032
43,93,16.73933117
43,94,14.4825738
43,95,24.42500627
43,96,8.141963919
43,97,8.944257747
43,98,17.61446074
43,99,14.1028523
43,100,11.5705751
43,101,34.22143686
43,102,4.445570567
43,103,26.90554468
43,104,19.46874873
43,105,39.00937073
43,106,22.9210011
43,107,33.77645179
43,108,11.56544353
43,109,8.048643757
43,110,5.462218423
43,111,66.94222175
43,112,9.609362142
43,113,13.60447897
43,114,33.31247359
43,115,35.96978703
43,116,15.05553008
43,117,41.22281334
43,118,10.13602337
43,119,6.19153472
43,120,6.67352975
43,121,1.517489529
43,122,42.90023241
43,123,9.152635131
43,124,21.42538411
43,125,7.149532854
43,126,11.34139026
43,127,15.33665191
43,128,18.81232538
43,129,7.899443187
43,130,9.168479607
43,131,20.23037148
43,132,17.6919445
43,133,12.92503564
43,134,10.90311806
43,135,41.36841378
43,136,34.65866381
43,137,11.33970832
43,138,4.993136502
43,139,42.0785657
43,140,7.262345444
43,141,8.715651659
43,142,53.69569943
43,143,11.24906584
43,144,31.94495233
43,145,14.90096029
43,146,46.29121657
43,147,40.02672009
43,148,20.15592417
43,149,35.75610267
43,150,5.708758458
43,151,7.783954718
43,152,14.45521229
43,153,42.02589889
43,154,5.403420132
43,155,9.420378525
43,156,15.14488017
43,157,8.258819663
43,158,7.97849159
43,159,13.86149792
43,160,18.10447105
43,161,27.56634461
43,162,12.69269084
43,163,32.347313
43,164,34.5965803
43,165,37.88028297
43,166,7.779473011
43,167,25.86587889
43,168,15.08351562
43,169,37.82029021
43,170,45.33040314
43,171,15.44602089
43,172,5.793206157
43,173,5.143556342
43,174,8.582126628
43,175,7.055190287
43,176,11.26589523
43,177,40.68124394
43,178,9.706908482
43,179,47.54965301
43,180,12.33561022
43,181,7.975368142
43,182,20.07879327
43,183,10.17288523
43,184,38.57050741
43,185,18.54222879
43,186,12.45517849
43,187,12.96595439
43,188,7.184030847
43,189,21.23577951
43,190,37.26707642
43,191,7.907928952
43,192,42.8928146
43,193,12.01250698
43,194,2.018996625
43,195,23.25398857
43,196,4.836169558
43,197,20.97562003
43,198,36.60903776
43,199,1.815361406
43,200,6.996959201
43,201,22.56492979
43,202,48.86659921
43,203,38.16596553
43,204,1.785479941
43,205,9.776105651
43,206,7.545743813
43,207,69.83613523
43,208,23.25521031
43,209,36.75971723
43,210,37.28593031
43,211,104.4324701
43,212,64.55681969
43,213,21.59114183
43,214,22.02321689
43,215,10.90312396
43,216,25.8939173
43,217,35.01730068
43,218,32.47889825
43,219,68.72013061
43,220,33.63258064
43,221,83.66127191
43,222,20.87667219
43,223,96.59151388
43,224,10.07617212
43,225,16.85087214
43,226,30.82222439
43,227,0.411359311
43,228,22.65839619
43,241,38.16682804
43,242,35.39927176
43,243,40.11323553
43,244,23.94402949
43,245,23.01521156
43,246,16.14920939
43,247,25.8621748
43,248,21.02063358
43,249,18.70572912
43,250,15.40797093
43,251,13.91068357
43,252,18.9395282
43,253,14.83004391
43,254,39.755834
43,255,41.66746252
43,256,2.791228276
43,257,4.472593102
43,258,6.365843243
43,259,8.837340658
43,260,12.21295765
43,261,5.753485861
43,262,25.55032128
43,263,40.92517454
43,264,17.75815121
43,265,31.19358713
43,266,24.64408617
43,267,29.85852163
43,268,21.82791088
43,269,15.20923915
43,270,12.38707771
43,271,13.70537583
43,272,11.69613558
43,273,9.947401574
43,274,10.96360806
43,275,68.93320716
43,276,58.06414144
43,277,68.32221164
43,278,5.030816983
43,279,7.327958242
43,280,8.682581893
43,281,4.918930781
43,282,10.68087251
43,283,5.655883072
43,284,6.333993394
43,285,8.052721013
43,286,1.169131718
43,287,4.843358907
43,288,5.887243435
43,289,10.57431421
43,290,38.71229208
43,291,22.34704644
43,292,17.69362992
43,293,25.96543626
43,294,39.5734778
43,295,36.0607172
43,296,24.59450836
43,297,28.13431549
43,298,30.23534465
43,299,9.405031486
43,300,7.938872422
43,301,6.84869061
43,302,6.862814254
43,303,12.2587622
43,304,11.67517951
43,305,10.83680285
43,306,11.235268
43,307,10.21234283
43,308,11.57250346
43,309,11.79759279
43,310,12.43175003
43,311,14.88948574
43,312,12.79120885
43,313,14.92529592
43,314,18.83638624
43,315,10.93335285
43,316,12.88483269
43,317,11.24262449
43,318,14.20050672
43,319,15.68260412
43,320,17.12968923
43,321,8.62614419
43,322,66.54273297
43,323,89.18374385
44,1,23.75431143
44,2,33.22669007
44,3,6.677958565
44,4,18.15392811
44,5,48.71056291
44,6,24.90249753
44,7,48.00803251
44,8,29.78480871
44,9,28.10355797
44,10,26.72740666
44,11,21.06488284
44,12,48.69602255
44,13,22.54119818
44,14,21.91223954
44,15,22.92514473
44,16,18.93798021
44,17,25.68302961
44,18,21.89651945
44,19,35.29200265
44,20,21.48085972
44,21,87.30034581
44,22,65.31995129
44,63,15.56885641
44,64,24.05294937
44,65,14.72608326
44,66,23.70107558
44,67,14.52681139
44,68,20.03102347
44,69,18.48929647
44,70,26.10915648
44,71,17.842097
44,72,21.69341284
44,73,24.96401162
44,74,17.46199699
44,75,32.97039812
44,76,14.63024167
44,77,18.09458865
44,78,21.71261132
44,79,20.10849915
44,80,18.44503055
44,81,19.93490773
44,82,10.85764996
44,83,11.0708522
44,84,19.95446481
44,85,19.73310381
44,86,20.16339619
44,87,40.80754157
44,88,19.05950004
44,89,18.41594171
44,90,19.55422629
44,91,3.865306127
44,92,28.91074427
44,93,21.37058644
44,94,15.68948709
44,95,34.7960835
44,96,17.38600093
44,97,21.12052777
44,98,30.8139947
44,99,27.00649676
44,100,25.03032219
44,101,35.40400469
44,102,17.0735688
44,103,18.91134563
44,104,9.539831203
44,105,25.67425947
44,106,36.37521399
44,107,47.23066468
44,108,22.87116831
44,109,8.648426339
44,110,18.92196552
44,111,65.21121163
44,112,22.01420495
44,113,25.13661674
44,114,34.52116959
44,115,49.42953413
44,116,26.88214469
44,117,51.59389057
44,118,21.66862512
44,119,8.651905544
44,120,19.30152798
44,121,12.54929533
44,122,31.3198737
44,123,17.6795299
44,124,33.25199871
44,125,19.44247759
44,126,24.54092422
44,127,25.57832289
44,128,21.62258708
44,129,21.22873076
44,130,14.30375588
44,131,30.12513096
44,132,30.89147845
44,133,25.68435376
44,134,24.35733096
44,135,51.73949101
44,136,47.7305553
44,137,24.53924227
44,138,17.3097988
44,139,52.44964294
44,140,17.37359678
44,141,19.18127092
44,142,40.36058818
44,143,24.1527103
44,144,45.39231956
44,145,21.93728699
44,146,32.95610531
44,147,43.41349262
44,148,30.07780789
44,149,49.21584976
44,150,18.33675669
44,151,6.138885152
44,152,26.12844798
44,153,40.4612244
44,154,15.12396611
44,155,8.796433425
44,156,17.74970221
44,157,20.57597771
44,158,18.25335559
44,159,18.03900657
44,160,31.16977098
44,161,28.56139229
44,162,4.743319551
44,163,45.54684695
44,164,48.04737901
44,165,41.91893933
44,166,19.58544775
44,167,26.86092657
44,168,28.53772852
44,169,42.35827927
44,170,43.59939302
44,171,23.7299171
44,172,18.96224202
44,173,17.77155458
44,174,21.79480646
44,175,20.51493738
44,176,19.56538541
44,177,27.34613268
44,178,13.92773273
44,179,45.81864289
44,180,24.16222483
44,181,19.98160991
44,182,30.000677
44,183,19.97665826
44,184,26.65564149
44,185,29.85511901
44,186,17.91527534
44,187,26.42016728
44,188,20.63824374
44,189,33.06239412
44,190,50.72682352
44,191,21.36767605
44,192,46.27958713
44,193,17.44813343
44,194,12.42996466
44,195,13.22035432
44,196,11.10007062
44,197,32.80223464
44,198,24.67008371
44,199,15.46267426
44,200,20.2406403
44,201,36.02467689
44,202,59.23245453
44,203,41.55273806
44,204,15.4327928
44,205,17.92132554
44,206,20.99995671
44,207,73.22290776
44,208,36.70942321
44,209,37.96841324
44,210,49.08945726
44,211,105.6924809
44,212,74.50642671
44,213,24.30990265
44,214,27.2539229
44,215,18.01137165
44,216,25.57550412
44,217,36.01234836
44,218,44.2824252
44,219,66.98912049
44,220,34.84127665
44,221,84.92128269
44,222,23.59543301
44,223,83.25640262
44,224,17.1844198
44,225,20.82899511
44,226,31.81727207
44,227,13.56101683
44,228,33.0776208
44,241,51.23212797
44,242,48.85007047
44,243,53.56744843
44,244,37.39824238
44,245,36.21474552
44,246,29.34874335
44,247,35.78635955
44,248,34.08593351
44,249,31.43569077
44,250,27.03207867
44,251,23.83174076
44,252,28.86371294
44,253,28.289791
44,254,38.1911595
44,255,30.11664617
44,256,16.20550425
44,257,17.13069249
44,258,15.09638941
44,259,22.29708775
44,260,25.3451162
44,261,19.40079872
44,262,35.92139851
44,263,51.29625177
44,264,23.57545112
44,265,32.18863481
44,266,24.15961006
44,267,29.37404552
44,268,25.2136257
44,269,27.15724041
44,270,24.23840155
44,271,24.99478069
44,272,21.72993444
44,273,22.569631
44,274,23.5916063
44,275,67.20219704
44,276,61.45091397
44,277,71.70898417
44,278,18.49056408
44,279,20.78770534
44,280,19.90703146
44,281,17.36114484
44,282,22.92052052
44,283,11.74829629
44,284,10.19215988
44,285,10.7441597
44,286,13.50185012
44,287,12.42437576
44,288,8.698314822
44,289,10.79729556
44,290,25.37718082
44,291,11.91479004
44,292,10.73948234
44,293,19.37506816
44,294,42.96025033
44,295,39.39642689
44,296,30.86863431
44,297,35.60754269
44,298,33.62211718
44,299,16.9927686
44,300,15.53604317
44,301,15.72943975
44,302,15.90697013
44,303,20.34931798
44,304,18.12768706
44,305,17.94505054
44,306,24.68948089
44,307,23.41187678
44,308,24.98627407
44,309,24.99712674
44,310,25.30985871
44,311,28.08901969
44,312,26.24542174
44,313,28.37950881
44,314,32.29613334
44,315,20.75674847
44,316,19.99257274
44,317,16.74212345
44,318,22.67822352
44,319,18.45438535
44,320,19.25043865
44,321,18.74419632
44,322,67.80274375
44,323,90.44375464
45,1,14.35374055
45,2,11.10238566
45,3,23.20302362
45,4,18.35230198
45,5,28.29509557
45,6,10.12728681
45,7,27.19333091
45,8,7.734431912
45,9,4.315429728
45,10,13.95673714
45,11,8.561091505
45,12,27.85677942
45,13,11.30940589
45,14,11.73155135
45,15,2.159878098
45,16,10.81027392
45,17,12.98009412
45,18,9.560750972
45,19,13.99766744
45,20,9.964237657
45,21,94.99656126
45,22,73.01616674
45,63,14.42648251
45,64,9.477571939
45,65,12.08815333
45,66,13.55788721
45,67,34.84745876
45,68,18.31806735
45,69,7.45290369
45,70,3.15198844
45,71,6.835911364
45,72,10.135146
45,73,3.999532466
45,74,7.725700264
45,75,26.13229548
45,76,10.1015878
45,77,10.76177926
45,78,27.20208242
45,79,4.505688504
45,80,6.364163227
45,81,5.747325448
45,82,14.14909318
45,83,15.76285991
45,84,4.732280364
45,85,13.84527086
45,86,15.38657732
45,87,18.38690778
45,88,15.97766803
45,89,6.527176346
45,90,10.49612833
45,91,20.81224203
45,92,6.744334203
45,93,9.602970047
45,94,24.88198096
45,95,14.38061616
45,96,7.372431161
45,97,3.484587086
45,98,8.442935348
45,99,4.434370985
45,100,9.022871803
45,101,43.17766308
45,102,7.21139952
45,103,34.61700513
45,104,27.91679171
45,105,46.8753709
45,106,15.22700962
45,107,24.96423475
45,108,1.657627731
45,109,18.66192163
